0x99a0x9950x9c10x9a4 0x9a70x9c20x9b20x9bf 0x9a60x9c7 / 0x9ae0x9be0x9f00x9cd 0x9f7	0x9ae0x9bf0x99b0x9be 0x9950x9a50x9be 0x9ac0x9be 0x9950x9f00x9cd0x9ae0x9f00x9c7 0x9ae0x9be0x9a80x9c10x9b90x995 0x9aa0x9cd0x9f00x9a40x9be0x9f00x9bf0x9a4 0x9950x9f0 0x9f7	To throw dust in one's eye, or to betray.
0x9a00x9be0x9870x9a40x9c7 0x9b20x9c10x99f0x9bf-0x9ac0x9be0x9970x9f0 0x9ae0x9be0x9f00x9cd 0x9f7	0x9b90x9a00x9be0x9ce 0x9950x9cb0x9a80x9cb 0x9950x9a50x9be, 0x9aa0x9cd0x9f00x9b80x9cd0x9a40x9be0x9f1, 0x9aa0x9c20x9f00x9cd0x9ac-0x9aa0x9cd0x9f00x9a40x9bf0x9b60x9cd0x9f00x9c10x9a40x9bf, 0x9b80x9a80x9cd0x9a70x9bf 0x9860x9a60x9bf0x995 0x9850x9970x9cd0x9f00x9be0x9b90x9cd0x9af 0x9950x9f00x9bf, 0x9a40x9be0x9f0 0x9ac0x9bf0x9f00x9cb0x9a70x9bf0x9a40x9be 0x9950x9f00x9cd।	To become hostile suddenly.
0x99f0x9950x9be0x987 0x9950x9f00x9c7 0x9950x9be0x9ae, 0x9ae0x9a40x9be0x9f0 0x9ae0x9bf0x99b0x9be 0x9a80x9be0x9ae 0x9f7	0x9860x99a0x9b20x9a40x9c7 0x99f0x9950x9be0x9870x9b90x9c7 0x9950x9be0x9ae 0x9b80x9ae0x9be0x9a70x9be 0x9950x9f00x9c7, 0x9ae0x9a40x9be0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9950x9f00x9c7 0x9ac0x9c10x9b20x9bf 0x9ae0x9bf0x99b0x9be0x9950x9c80x9b90x9c7 0x9a80x9be0x9ae 0x9b90x9df 0x9f7	Actually it is the money that accomplishes the work and the role of man is negligible, if money is not a constraint.
0x9a70x9a80x9f10x9a80x9cd0x9a40x9f0 0x9ae0x9bf0x99b0x9be 0x9b60x9c10x9a80x9bf0x9ac0x9b20x9c8 0x9870x99a0x9cd0x99b0x9be0x9f70x9a60x9c10x9960x9c00x9df0x9be0x9f0 0x9890x99a0x9bf0x9a4 0x9b60x9c10x9a80x9bf0x9ac0x9b20x9c8 0x9950x9c10x9ce0x99a0x9bf0x9a40x9f7	0x9b80x9ae0x9be0x99c0x9a4 0x9a70x9a80x9c0-0x9ae0x9be0x9a80x9c0 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x995 0x9890x99a0x9cd0x99a 0x9b80x9cd0x9a50x9be0x9a8 0x9a60x9bf0x9df0x9be 0x9b90x9df 0x9860x9f00x9c1 0x9b80x9810x99a-0x9ae0x9bf0x99b0x9be 0x9b80x9950x9b20x9cb 0x9950x9a50x9be0x9df 0x9a80x9a40x9b60x9c00x9f00x9c7 0x9ae0x9be0x9a80x9bf 0x9b20x9cb0x9f10x9be 0x9b90x9df0x9f7 0x9860x9a80x9b90x9be0x9a40x9c7 0x9a60x9c10x9960x9c00x9df0x9be0x987 0x9b80x9a40x9cd0x9af 0x9ac0x9be 0x9ad0x9be0x9b2 0x9950x9a50x9be 0x9950x9b20x9c70x993 0x9a40x9be0x995 0x9a40x9c10x99a0x9cd0x99b 0x99c0x9cd0x99e0x9be0x9a8 0x9950x9f00x9be 0x9b90x9df0x9f7 	A wealthy man is always respected whether he is right or wrong because of his wealth.On the other hand a poor man is always neglected because of his poor economical condition.
0x98a0x9a3 0x9b80x9c20x9a40x9be0x9f0 0x9ae0x9c70x9f00x9aa0x9be0x995 0x9ad0x9990x9be 0x9f7	0x98a0x9a3 0x9b80x9c20x9a40x9be0x9f00x9c7 0x99a0x9c10x9f10x9c70x99f0x9be0x9f0 0x9860x9a60x9bf 0x9970x9cb0x9810x9a50x9be0x9f0 0x9b80x9ae0x9df0x9a4 0x9b80x9a40x9f00x9cd0x995 0x9a80x9b9\'0x9b20x9c7 0x9b80x9b90x99c0x9c7 0x9ac0x9c70x9f00x9bf 0x9b20x9be0x9970x9c7 0x9860x9f00x9c1 0x9ac0x9c70x9f00x9bf 0x9ac0x9be 0x9ae0x9c70x9f00x9aa0x9be0x995 0x9ad0x9be0x9990x9bf0x9ac0x9b20x9c8 0x9850x9b60x9c70x9b7 0x9950x9b70x9cd0x99f 0x9950x9f00x9bf0x9ac0x9b20x9970x9c00x9df0x9be 0x9b90x9df 0x9f7 0x9b80x9c70x9df0x9c7 0x98f0x987 0x9960x9a30x9cd0x9a10x9ac0x9be0x9950x9cd0x9af0x987 0x9a80x9bf0x99c0x9c7 0x9a80x9bf0x99c0x9f0 0x9b80x9ae0x9b80x9cd0x9af0x9be 0x9ac0x9dd0x9be0x987 0x9b20x9c8, 0x9aa0x9be0x99b0x9a4 0x9a40x9be0x9f0 0x9b80x9ae0x9be0x9a70x9be0x9a8 0x9ac0x9bf0x99b0x9be0x9f00x9bf 0x9b90x9be0x9ac0x9be0x9a50x9c10x9f00x9bf 0x9960x9cb0x9f10x9be 0x9ac0x9c10x99c0x9be0x9df 0x9f7 	To knowingly create a problem by oneself and then struggle to find the solution.
0x9a80x9be0x9b90x9be0x9810x9b90x9bf0x9ac0x9bf 0x9ae0x9cb0x995 0x9b80x9cb0x9810x99a0x9f00x9bf0x9ac 0x9a40x9cb0x995 0x9f7	0x9950x9cb0x9a80x9cb 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9af0x9a60x9bf 0x9950x9be0x9f00x9cb0x9ac0x9be0x9f0 0x9a60x9c10x9f00x9cd0x9a60x9bf0x9a8 0x9ac0x9be 0x9a60x9c10x9f00x9cd0x9a60x9b60x9be 0x9a60x9c70x9960x9bf 0x9b90x9be0x9810x9b90x9c7, 0x9a40x9c70x9a80x9cd0x9a40x9c7 0x9b90x9be0x9810x9b90x9cb0x9a40x9be0x99c0x9a80x9c70x993 0x98f0x9950x9c70x9a70x9f00x9a30x9f0 0x9a60x9c10x9f00x9cd0x9a60x9b60x9be0x9a4 0x9ad0x9c20x9970x9bf0x9ac 0x9b20x9970x9c00x9df0x9be 0x9b90x9df 0x9f7	If someone loughs at others distress, the same distress gets into his/her life.
0x994 0x9ac0x9bf0x99a0x9be0x9f00x9cb0x9810x9a40x9c7 0x9ae0x9cc 0x9aa0x9cb0x9f10x9be0x9f7	0x9b80x9be0x9ae0x9be0x9a80x9cd0x9af 0x9950x9bf0x9ac0x9be 0x9860x9b60x9be 0x9950x9f00x9bf 0x9a50x9be0x9950x9cb0x9a40x9c7 0x9b90x9a00x9be0x9ce 0x9850x9aa0x9f00x9bf0x9b80x9c00x9ae 0x9b80x9be-0x9b80x9c10x9ac0x9bf0x9a70x9be 0x9aa0x9cb0x9f10x9be0x9f7	Sudden huge gain more than expectation.
0x9960x9be0x987 0x9950x9be0x9f00x9cd0x9b60x9b20x9be 0x9a10x9be0x9b20x9a4 0x9890x9a00x9bf0x9b2 |0x9950x9be0x9a00x9c0 0x99a0x9c70x9b20x9c70x9950x9be0x9f0 0x9ae0x9f00x9a3 0x9ae0x9bf0x9b20x9bf0x9b2 ||	0x9950x9be0x9f00x9cd0x9b60x9b20x9be 0x98f0x9ac0x9bf0x9a7 0x9a40x9c00x9ac0x9cd0x9f00x9ac0x9c70x9970x9c0 0x9ac0x9bf0x9b70x9be0x9950x9cd0x9a4 0x9b80x9be0x9aa; 0x987 0x9970x99b-0x9aa0x9be0x9a40x9f0 0x9930x9aa0x9f00x9f00x9c7 0x9b80x9b90x99c0x9c7 0x9ac0x9970x9be0x987 0x9ab0x9c10x9f00x9bf0x9ac 0x9aa0x9be0x9f00x9c7| 0x9950x9be0x9a00x9bf 0x99a0x9c70x9b20x9c70x9950x9be0x9f0 0x9850x9f00x9cd0x9a5 0x9b90x9c80x99b0x9c7 0x9b80x9be0x9a70x9be0x9f00x9a3 0x9b90x9cb0x99c0x9be 0x9860x9f00x9c1 0x9a80x9bf0x9f00x9cd0x9a60x9cb0x9b70x9c0 0x9ae0x9be0x9a80x9c10x9b9| 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9a60x9be0x9970x9c0 0x9850x9aa0x9f00x9be0x9a70x9c0 0x9b80x9be0x9f00x9bf 0x9af0x9be0x9df 0x9850x9a50x99a 0x9a80x9bf0x9f00x9aa0x9f00x9be0x9a70x9c0 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9df0x9c7 0x9b90x9be0x9f00x9be0x9b60x9be0x9b80x9cd0x9a40x9bf 0x9960x9be0x9f1 0x9b20x9970x9be 0x9b90x9df|	Sometimes, criminals commits crime and escape without getting punishment. But the common and innocent people are harassed in the name of enquiry.
0x9a60x9c10x987 0x9ae’0x9b90x9f0 0x9af0x9c10x99c0x9a4 0x9ac0x9bf0x9f00x9bf0x9a30x9be0x9f0 0x9ae0x9f00x9a3 	0x9ac0x9c70x9b20x9c70x9970x9f0 0x99d0x9be0x9ae0x9c70x9b20x9be0x9f0 0x9ae0x9be0x99c0x9a4 0x9a80x9bf0x9f00x9c00x9b90x9f0 0x9b90x9be0x9f00x9be0x9b60x9be0x9b80x9cd0x9a40x9bf 0x9b90x9cb0x9f10x9be । 	\"When two buffaloes fight, the grass dies.\" Innocent common people have to face trouble due to the conflict between/among big people.
0x9ae0x9be0x9890x9960x9c7 0x9890x99f0x9bf0x9b20x9c7 0x9970x9c10x9dc0x9bf 0x9aa0x9f00x9c10x9f10x9be0x9f00x9cb 0x9ae0x9f00x9a3 0x9a80x9be0x987	0x98f0x9950x9a40x9be 0x9a50x9be0x9950x9bf0x9b20x9c7 0x9950x9cb0x9a80x9cb 0x99c0x9a80x9b80x9ae0x9c20x9b9 0x9ac0x9bf0x9aa0x9a60x9a4 0x9a80x9aa0x9f00x9c7|	If people are united, they can evade any danger.
0x9b80x9be0x9f10x9a70x9be0x9a80x9c00x9f0 0x9ae0x9f00x9a3 0x9a80x9be0x987	0x9860x9b90x9bf0x9ac 0x9aa0x9f00x9be 0x9ac0x9bf0x9aa0x9a60x9f0 0x9950x9a50x9be 0x99a0x9bf0x9a80x9cd0x9a40x9be 0x9950x9f00x9bf 0x9af0x9bf0x99c0x9a80x9c7 0x9860x9970x9a40x9c00x9df0x9be0x9950x9c8 0x9aa0x9cd0x9f00x9a40x9bf0x9950x9be0x9f00x9f0 0x9ac0x9cd0x9af0x9f10x9b80x9cd0x9a50x9be 0x9950x9f00x9c7 0x9a40x9c70x9930x981 0x9950x9c70x9a40x9bf0x9df0x9be0x993 0x9ac0x9bf0x9aa0x9a60x9a4 0x9a80x9aa0x9f00x9c7 0x9f7	People who take precautions never fall into tricky situations.
0x9a40x9c70x9ac0x9c7 0x9af0x9b60x9c0, 0x9af0x9a60x9bf 0x9af0x9b6 0x9ac0x9960x9be0x9a80x9c7 0x9860x9a80x9c7,0x9a40x9c70x9ac0x9c70x9b80x9c7 0x9970x9c30x9b90x9b80x9cd0x9a5, 0x9af0x9a60x9bf 0x9860x99f0x9bf 0x9960x9be0x987 0x9a70x9be0x9a80x9c7 0x9f7	0x9860x99a0x9b2 0x9af0x9b60x9b80x9cd0x9ac0x9c0 0x9b20x9cb0x9950x9f0 0x9970x9c10x9a3 0x9860x9a80x9c70x9b90x9c7 0x9ac0x9960x9be0x9a80x9c7 0x9860x9f00x9c1 0x9b80x9c70x9870x99c0x9a80x9b90x9c7 0x9860x99a0x9b2 0x9970x9c30x9b90x9b80x9cd0x9a5, 0x9af0x9bf0x99c0x9a80x9c7 0x9a80x9bf0x99c0x9f0 0x9980x9f00x9960x9a8 0x9ad0x9be0x9b20x9950x9c8 0x99a0x9b20x9be0x9ac 0x9aa0x9be0x9f00x9c7 0x9f7	He is a famous man if his praises are sung by others.
0x9b80x9be0x9a40x9cb0x9810x9f0 0x9b80x9be0x9a40x9cb0x9810x9f0 0x9ac0x9be0x9890x9b80x9c00x9a4 0x9ac0x9b20x9b80x9be0x9810x9a40x9c10x9f00x9bf0x9ac 0x9a80x9cb0x9f10x9be0x9f00x9bf0x9b20x9c7 0x9af0x9be 0x9f00x9b80x9be0x9a40x9b20x9f7	0x9a60x9c70x9b90x9a4 0x9b60x9950x9cd0x9a40x9bf 0x9a50x9be0x9950x9c7 0x9ae0x9be0x9a80x9c7 0x9950x9be0x9ae 0x9950x9f00x9bf 0x9af0x9be0x9ac 0x9b20x9be0x9970x9bf0x9ac0x9f70x9850x9a80x9cd0x9af0x9a50x9be 0x99c0x9c00x9f10x9a80x9f0 0x9af0x9f10x9a80x9bf0x9950x9be 0x9aa0x9f00x9bf0x9ac0x9f7	Keep swimming till you have strength in arms;else you will get drowned.
0x9aa0x9f0 0x9af0x9c7 0x9aa0x9f0 0x9ac0x9be0x99f0x9a4 0x9aa0x9f00x9bf 0x9aa0x9f00x9bf 0x9ae0x9f0	0x9860x9aa0x9cb0x9a8 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9a60x9f00x9c7 0x9aa0x9f00x9c7 0x9b80x9b90x9be0x9df 0x9a80x9950x9f00x9c7, 0x9b80x9c70x9df0x9c7 0x9aa0x9f00x9f0 0x9860x9b60x9be0x9a4 0x9a50x9be0x9950x9bf 0x9860x9aa0x9cb0x9a8 0x9ae0x9be0x9a80x9c10x9b90x9f0 0x9b20x997 0x98f0x9f00x9bf0x9b20x9c7 0x9ac0x9be0x99f0x9a4 0x9aa0x9f00x9bf 0x9ae0x9f00x9bf0x9b20x9c70x993 0x9950x9cb0x9a80x9cb 0x99a0x9be0x9930x9810x9a40x9be 0x9a80x9be0x9a50x9be0x9950x9c7।	Kith and kins are always the best help during distress.
0x99b0x9be0x9810x99f0x9cb0x9950x9c7 0x9ac0x9be0x9980x99f0x9cb 0x9af0x9c70x9a8 0x9a60x9c70x9960x9be	0x9a80x9bf0x99c0x9f0 0x99b0x9be0x9810x99f0x9cb0x9950x9c7 0x9a60x9c70x9960x9bf 0x9ac0x9be0x998 0x9ac0x9c10x9b20x9bf 0x9ad0x9be0x9ac0x9bf 0x9ad0x9df 0x9960x9cb0x9f10x9be, 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9b80x9be0x9ae0x9be0x9a80x9cd0x9af 0x9950x9a50x9be0x9a40x9c7 0x9ad0x9df 0x9960x9be0x987 0x9ac0x9be 0x9850x9a40x9bf 0x9b80x9be0x9a70x9be0x9f00x9a3 0x9b80x9ae0x9b80x9cd0x9af0x9be 0x98f0x99f0x9be0x9950x9c7 0x9a10x9be0x9990x9f0 0x9ac0x9bf0x9aa0x9a6 0x9ac0x9c10x9b20x9bf 0x9ad0x9be0x9ac0x9bf 0x9950x9bf0x982-0x9950x9f00x9cd0x9a40x9cd0x9a40x9ac0x9cd0x9af-0x9ac0x9bf0x9ae0x9c20x9dd 0x9b90x9cb0x9f10x9be 0x9f7	the state or tendency of considering a small matter as a big problem and to get frightened for it
0x9a50x9bf0x9a40x9be0x9aa0x9bf 0x9b2 0x9f7	0x9950x9cb0x9a80x9cb 0x9b80x9cd0x9a50x9be0x9a80x9a4 0x9a80x9bf0x9970x9be0x99c0x9bf0x9ad0x9be0x9ac0x9c7 0x9ac0x9b80x9ac0x9be0x9cd0x9b8 0x9950x9f0 0x9f7	To inhabit in a place permanently.
0x9b90x9be0x9a40x9c0 0x99a0x9c10x9f0 0x9950x9f00x9bf 0x9a80x9bf0x9df0x9c7 0x9ac0x9be0x99f0x9c7 0x9ac0x9be0x99f0x9c7 0x9ac0x9c70x9990x9c70x9a80x9be 0x99a0x9cb0x9f00x995 0x9a70x9f00x9c7,0x9a80x9be0x9950x99f0x9cb 0x9950x9be0x99f0x9bf0x9b20x9c7 0x9b20x9be0x99c 0x9a80x9be0x9b20x9be0x9970x9c7 0x9a80x9960x99f0x9cb 0x9950x9be0x99f0x9bf0x9b20x9c7 0x9ae0x9f00x9c7।	0x9a10x9be0x9990x9f0 0x9a60x9c10x9b70x9cd0x9950x9be0x9f00x9cd0x9af0x9cd0x9af 0x9950x9f00x9bf 0x9950x9bf0x99b0x9c10x9ae0x9be0x9a8 0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9b80x9ae0x9be0x99c0x9a4 0x9ac0x9f0 0x9ae0x9be0x9a80x9c10x9b9 0x9ac0x9cb0x9b20x9be0x987 0x9a50x9be0x9950x9c7; 0x9850x9a50x99a 0x9b80x9f00x9c1-0x9b80x9c10x9f00x9be 0x99a0x9cb0x9f00x9c70x9b90x9c7 0x9b60x9be0x9b80x9cd0x9a40x9bf 0x9aa0x9be0x9df। 0x9a00x9bf0x995 0x9a40x9c70x9a80x9c70x9950x9c8 0x9a10x9be0x9990x9f0 0x9850x9aa0x9ae0x9be0x9a8 0x9aa0x9be0x9df0x9cb 0x9950x9bf0x99b0x9c10x9ae0x9be0x9a80x9c7 0x9950x9c70x9f00x9c70x9aa 0x9a80x9950x9f00x9c7 0x9950x9bf0x9a80x9cd0x9a40x9c1 0x9b80x9f00x9c1 0x9950x9a50x9be 0x98f0x9950x9cb0x99f0x9be0x9a40x9c7 0x9ac0x9f0 0x9b20x9be0x99c 0x9aa0x9cb0x9f10x9be 0x9af0x9c70x9a8 0x9a60x9c70x9960x9c10x9f10x9be0x9df।	People with money or power or under political shelter escapes from punishment even after committing  big crimes and the poor thieves are caught & punished. Likewise some people are not ashamed even when their name is maligned for bad work but seems to be grieving from a trifle.
0x9950x9cd0x9b70x9ae0x9a40x9be 0x9b20x9cb0x9ad0x9c70x987 0x99a0x9c20x9dc0x9be0x9a80x9cd0x9a4 0x9b20x9cb0x9ad 0x9f7	0x9ae0x9be0x9a80x9c10x9b90x9c7 0x9aa0x9cd0x9f00x9a50x9ae0x9c7 0x9a70x9a80x9b20x9cb0x9ad 0x9950x9f00x9c7, 0x9a40x9be0x9f0 0x9aa0x9be0x99b0x9a4 0x9af0x9cc0x9a80x9b20x9cb0x9ad 0x9950x9f00x9c7 0x9860x9f00x9c1 0x9b80x9f00x9cd0x9ac0x9b60x9c70x9b70x9a4 0x9950x9cd0x9b70x9ae0x9a40x9be0x9b60x9be0x9b20x9c0 0x9b9'0x9ac0x9b20x9c8 0x9b20x9cb0x9ad 0x9950x9f00x9c7 0x9f7	Once someone fulfills his/her desire to become rich, his desire becomes stronger to fulfill sexual requirements and finally he/she becomes desirous to obtain power in the society.
0x9f00x9be0x99c0x9b90x9c10x9f10x9be 0x9b6 0x9ac0x9be0x9b90x9bf 0x9b6 0x9b90x9df	0x9b80x9ae0x9c20x9b90x9c00x9df0x9be 0x9950x9be0x9ae0x9ac0x9cb0x9f0 0x98f0x99c0x9a80x9c7 0x9860x9a80x99c0x9a80x9b20x9c8 0x9aa0x9c70x9b20x9be0x987 0x9a50x9930x9810x9a40x9c7 0x9a50x9930x9810x9a40x9c7 0x9a60x9c70x9f00x9bf 0x9b90x9df।	many social works gets delayed because everyone expects other to initiate.
0x9960x9b20x9c10x9f10x9be0x995 0x9a80x9bf0x9a60x9bf0x9ac0x9be 0x9aa0x9cd0x9f00x9b60x9cd0x9f00x9df, 0x9980x9f00x9a4 0x9b60x9be0x9a80x9cd0x9a40x9bf 0x9a80x9bf0x9b60x9cd0x99a0x9df 0x9f7	0x9960x9b20x9c10x9f10x9be 0x9850x9f00x9cd0x9a50x9be0x9ce 0x985'0x9f0 0x9950x9a50x9be 0x9a4'0x9a4 0x9b20x9970x9be0x987 0x9ab0x9c10x9f00x9be 0x9b20x9cb0x9950x995 0x9aa0x9cd0x9f00x9b60x9cd0x9f00x9df 0x9a80x9bf0x9a60x9bf0x9b20x9c7, 0x9aa0x9be0x9f00x9bf0x9ac0x9be0x9f00x9bf0x995 0x9a60x9a80x9cd0x9a6-0x9960x9f00x9bf0x9df0x9be0x9b2 0x9a80x9b90x9df 0x9a40x9a50x9be 0x9980x9f00x9b20x9c8 0x9b60x9be0x9a80x9cd0x9a40x9bf 0x9850x9b90x9be0x99f0x9cb 0x9a80x9bf0x9b60x9cd0x99a0x9bf0x9a4 0x9b90x9c8 0x9aa0x9f00x9c7 0x9f7	Do not entertain cunning persons and keep your family life peaceful.
0x9b90x9be0x9810x9b90x9f0 0x9930x9aa0x9f00x9a4 0x9b60x9bf0x9df0x9be0x9b2 0x9f00x99c0x9be	0x9a60x9c10x9f00x9cd0x9ac0x9b2 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf0x9f0 0x9930x9aa0x9f00x9a4 0x9a40x9c70x9930x9810x9a40x9950x9c8 0x9850x9b20x9aa 0x9b80x9ac0x9b2 0x9ac0x9cd0x9af0x9950x9cd0x9a40x9bf 0x98f0x99c0x9a80x9c7 0x9a80x9bf0x99c0x9f0 0x9950x9cd0x9b70x9ae0x9a40x9be 0x9aa0x9cd0x9f00x9a40x9bf0x9aa0x9a80x9cd0x9a8 0x9950x9f00x9be0x9f7	A fox tries to establish kingship(command) over a duck. Similarly a man tries to establish kingship over a man relatively inferior to him.
0x98f0x995 0x9ae0x9be0x9980x9c7 0x9b60x9c00x9a4 0x9a80x9c70x9af0x9be0x9df 0x9f7	0x9ae0x9be0x998 0x9ae0x9be0x9b9 0x9970x9c10x99a0x9bf 0x9af0x9cb0x9f10x9be0x9f0 0x9aa0x9be0x99b0x9a4 0x9b60x9c00x9a40x9f0 0x9950x9be0x9aa0x9cb0x9f00x9ac0x9cb0x9f0 0x9aa0x9bf0x99b0x9f0 0x9ac0x99b0x9f00x9f0 0x9b60x9c00x9a40x9f0 0x9950x9be0x9f00x9a30x9c7 0x9b80x9be0x9ae0x9f00x9bf 0x9a50x9ac 0x9b20x9be0x9970x9c7, 0x9b60x9c00x9a4 0x9ac0x9be0x9f00x9c7 0x9ac0x9be0x9f00x9c7 0x9860x9b90x9c7 0x9860x9f00x9c1 0x9b60x9c00x9a40x9f0 0x9950x9be0x9aa0x9cb0x9f00x9f0 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a8 0x9b90x9df 0x9f7 0x9ac0x9bf0x9aa0x9a60x9f0 0x9b80x9ae0x9df0x9a4 0x9950x9be0x9f00x9cb0x9ac0x9be0x9f0 0x9b80x9b90x9be0x9df 0x9b20x9c8 0x9aa0x9be0x99b0x9b20x9c8 0x9aa0x9be0x9b90x9f00x9bf 0x997\'0x9b20x9c7 0x98f0x9a80x9a60x9f00x9c7 0x9950x9cb0x9f10x9be 0x9b90x9df 0x9850x9f00x9cd0x9a50x9be0x9ce 0x9ac0x9bf0x9aa0x9a6 0x9ac0x9be0x9f00x9c7 0x9ac0x9be0x9f00x9c7 0x9860x9b90x9bf0x9ac 0x9aa0x9be0x9f00x9c7; 0x9970x9a40x9bf0x9950x9c7 0x9b80x9b90x9be0x9df0x9f00x9cb 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a8 0x9b9\'0x9ac 0x9aa0x9be0x9f00x9c7 0x9f7	Now you get the best of me, but my turn will come again or one swallow does not make a summer.
0x9930x9b80x9cd0x9a40x9be0x9a60x9f0 0x9ae0x9be0x9f0 0x9b60x9c70x9b7 0x9f00x9be0x9a40x9bf 0x9f7	0x9af0x9bf0x9950x9cb0x9a80x9cb 0x9950x9be0x9ae0x9f0 0x9b60x9c70x9b70x9aa0x9f00x9cd0x9ac0x99f0x9cb 0x9ad0x9be0x9b2 0x9a80x9b9\'0x9b20x9c7, 0x9b80x9c70x987 0x9950x9be0x9ae0x9f0 0x9950x9cb0x9a80x9cb 0x9ae0x9c20x9b20x9cd0x9af 0x9a80x9be0x9a50x9be0x9950x9c7, 0x9950x9bf0x9a80x9cd0x9a40x9c1 0x9850x9ad0x9bf0x99c0x9cd0x99e 0x9860x9f00x9c1 0x9a80x9bf0x9aa0x9c10x9a3 0x9950x9f00x9cd0x9ae0x9c00x9df0x9c7 0x9b60x9c70x9b70x9b20x9c80x9950x9c7 0x9ad0x9be0x9b2 0x9ab0x9b2 0x9a60x9c70x9960x9c10x9f10x9be0x987 0x9af0x9be0x9ac 0x9aa0x9be0x9f00x9c7 0x9f7	All is well that ends well.
0x9b20x9cb0x9a3 0x9860x9a80x9cb0x9a40x9c7 0x9860x9a80x9cb0x9a40x9c7 0x9aa0x9810x9870x9a40x9be0x987 0x9b60x9c70x9b7 0x9f7	0x9aa0x9810x9870x9a40x9be 0x9ad0x9be0x9a4 0x9b80x9be0x9a70x9be0x9f00x9a30x9a40x9c7 0x9b20x9cb0x9a3 0x9ac0x9be 0x9a80x9bf0x9ae0x996 0x9b80x9be0x9a80x9bf 0x9960x9cb0x9f10x9be 0x9b90x9df 0x9f7 0x9af0x9a60x9bf 0x9aa0x9810x9870x9a40x9be 0x9960x9be0x9ac0x9b20x9c8 0x9ac0x9b90x9bf 0x9950x9f00x9cb0x9ac0x9be0x995 0x9a80x9bf0x9ae0x996 0x9860x9a80x9bf0x9ac0x9b20x9c8 0x9950x9cb0x9f10x9be 0x9b90x9df 0x9860x9f00x9c1 0x9a80x9bf0x9ae0x996 0x9860x9a80x9cb0x9a40x9c7 0x9870x9ae0x9be0x9a8 0x9a60x9c70x9f00x9bf 0x9b20x9970x9cb0x9f10x9be 0x9b90x9df 0x9af0x9c7 0x9a80x9bf0x9ae0x996 0x9860x9b90x9bf 0x9aa0x9be0x9df 0x9ae0x9be0x9a80x9c7 0x9ac0x9bf0x9a80x9be-0x9a80x9bf0x9ae0x9960x9c70x9f00x9c70x987 0x9ad0x9be0x9a4 0x9960x9cb0x9f10x9be 0x9b60x9c70x9b7 0x9b90x9c8 0x9af0x9be0x9df, 0x9a40x9c70x9a80x9c70x9b9`0x9b20x9c7 0x9a60x9c70x9f00x9bf0x9950x9c8 0x9850x9a80x9be 0x9a80x9bf0x9ae0x9960x9f0 0x9950x9cb0x9a80x9cb 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a80x9c70x987 0x9a80x9c70x9a50x9be0x9950x9c7 0x9f7 0x9b80x9c70x9df0x9c7 0x98f0x987 0x9ab0x9950x9f00x9be0x987 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a80x9f0 0x9b80x9ae0x9df0x9a4 0x9b90x9c70x9ae0x9be0x9b90x9bf 0x9950x9f00x9bf 0x9950x9cb0x9a80x9cb 0x9950x9be0x9ae 0x9850x9af0x9a50x9be 0x9a60x9c70x9f00x9bf0x9950x9c8 0x9950x9f00x9be 0x9860x9f00x9c1 0x9aa0x9cd0x9f00x9df0x9cb0x99c0x9a80x9a4 0x9a80x9950x9f00x9be 0x9950x9be0x9f00x9cd0x9af0x9cd0x9af0x995 0x9ac0x9c10x99c0x9be0x9df 0x9f7	To take excessive time to accomplish a work and finishing it when it has no worth.
0x9850x9b60x9a80x9bf 0x9b80x9820x9950x9c70x9a4 0x9950x9dd0x9bf0x9df0x9be0x987 0x9860x9a8 0x9f7	0x9ac0x9c70x9df0x9be 0x9960x9ac0x9f0 0x9860x9a8 0x9ac0x9be 0x9950x9cd0x9b70x9a40x9bf0x9950x9be0x9f00x995 0x9b80x9ae0x9cd0x9ad0x9be0x9f10x9a80x9be0x9f0/0x9aa0x9f00x9bf0x9980x99f0x9a80x9be0x9f0 0x9860x9970x99c0x9be0x9a80x9a80x9c0 0x9a60x9c7 0x9f7	To bring about the warning of ill happenings.
